fecha,clave,tienda,nombre,precio,disponible,url
2026-08-18 12:18,ETB,TodoHits,ETB Heroes Ascendentes | Elite Trainer Box | POKÉMON | Español,"83,00 €",False,https://todohits.com/products/etb-heroes-ascendentes-elite-trainer-box-pokemon-espanol
2026-08-18 12:18,ETB,TodoHits,ETB Ascended Heroes | Elite Trainer Box | POKÉMON | Inglés,"101,00 €",False,https://todohits.com/products/etb-ascended-heroes-elite-trainer-box-pokemon-ingles
2026-08-18 12:18,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"31,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-18 12:18,Coleccion Ilustracion S2,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 2 - 30th Anniversary (Ingles & Español),"39,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-2-30th-anniversary-ingles-espanol
2026-08-18 12:18,Coleccion Ilustracion S1,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 1 - 30th Anniversary (Ingles & Español),"39,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-1-30th-anniversary-ingles-espanol
2026-08-18 12:18,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"709,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-18 12:18,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Tech Sticker Collection Ascended Heroes (Español & ingles),"28,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-tech-sticker-collection-ascended-heroes-espanol-ingles
2026-08-18 12:18,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Blister 2 Sobres Enhanced Héroes Ascendentes (Español),"17,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-blister-2-sobres-enhanced-heroes-ascendentes
2026-08-18 12:18,Booster Bundle,JJCOLLECTION,Pokémon TCG - Booster bundle Ascended Heroes (Ingles & Español),"47,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-booster-bundle-ascended-heroes-ingles-espanol
2026-08-18 12:18,ETB,JJCOLLECTION,Pokémon TCG - Elite Trainer Box Ascended Heroes (Ingles & Español),"78,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-elite-trainer-box-ascended-heroes-ingles
2026-08-19 06:18,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"710,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 08:17,ETB,JJCOLLECTION,Pokémon TCG - Elite Trainer Box Ascended Heroes (Ingles & Español),"79,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-elite-trainer-box-ascended-heroes-ingles
2026-08-19 10:14,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"143,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-19 10:14,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"711,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 11:15,Coleccion Ilustracion S3,Metamorph Center,[ DAÑADA ] First Partner Illustration Collection Serie 3 - Español,"24,95 €",False,https://metamorphcenter.com/products/danada-first-partner-illustration-collection-serie-3-espanol
2026-08-19 13:27,Coleccion Ilustracion S1,TodoHits,First partner Series 1 Illustration Collection | POKÉMON | Español (Primer Compañero),"46,00 €",False,https://todohits.com/products/reserva-first-partner-illustration-collection-series-1-pokemon-espanol
2026-08-19 13:27,Poster,TodoHits,Premium Poster Collection Heroes Ascendentes | POKÉMON | Español,"90,00 €",False,https://todohits.com/products/reserva-premium-poster-collection-heroes-ascendentes-pokemon-espanol
2026-08-19 13:27,Pin Collection,TodoHits,Deluxe Pin Collection Heroes Ascendentes | POKÉMON | Español,"46,00 €",False,https://todohits.com/products/pin-collection-deluxe-heroes-ascendentes-pokemon-espanol
2026-08-19 13:27,ETB,TodoHits,ETB Heroes Ascendentes | Elite Trainer Box | POKÉMON | Español,"84,00 €",False,https://todohits.com/products/etb-heroes-ascendentes-elite-trainer-box-pokemon-espanol
2026-08-19 13:27,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"713,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 14:09,Booster Bundle,TodoHits,Booster Bundle Ascended Heroes | POKÉMON | Inglés,"96,00 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-ingles
2026-08-19 14:09,ETB,TodoHits,ETB Ascended Heroes | Elite Trainer Box | POKÉMON | Inglés,"102,00 €",False,https://todohits.com/products/etb-ascended-heroes-elite-trainer-box-pokemon-ingles
2026-08-19 14:09,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"714,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 17:16,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"715,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 17:57,Coleccion Ilustracion S3,TodoHits,First partner Series 3 Illustration Collection | POKÉMON | Español (Primer Compañero),"33,99 €",False,https://todohits.com/products/first-partner-series-3-illustration-collection-pokemon-espanol-primer-companero
2026-08-19 17:57,Coleccion Ilustracion S2,TodoHits,First partner Series 2 Illustration Collection | POKÉMON | Español (Primer Compañero),"34,99 €",False,https://todohits.com/products/first-partner-illustration-collection-series-2-pokemon-espanol-primer-companero
2026-08-19 17:57,Booster Bundle,TodoHits,Booster Bundle Heroes Ascendentes | POKÉMON | Español,"44,99 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-espanol
2026-08-19 17:57,Booster Bundle,TodoHits,Booster Bundle Ascended Heroes | POKÉMON | Inglés,"79,99 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-ingles
2026-08-19 17:57,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"119,99 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-19 17:57,Pin Collection,TodoHits,Deluxe Pin Collection Ascended Heroes | POKÉMON | Inglés,"49,99 €",False,https://todohits.com/products/deluxe-pin-collection-ascended-heroes-pokemon-ingles
2026-08-19 17:57,Coleccion Ilustracion S1,TodoHits,First partner Series 1 Illustration Collection | POKÉMON | Español (Primer Compañero),"37,99 €",False,https://todohits.com/products/reserva-first-partner-illustration-collection-series-1-pokemon-espanol
2026-08-19 17:57,Poster,TodoHits,Premium Poster Collection Heroes Ascendentes | POKÉMON | Español,"74,99 €",False,https://todohits.com/products/reserva-premium-poster-collection-heroes-ascendentes-pokemon-espanol
2026-08-19 17:57,Pin Collection,TodoHits,Deluxe Pin Collection Heroes Ascendentes | POKÉMON | Español,"37,99 €",False,https://todohits.com/products/pin-collection-deluxe-heroes-ascendentes-pokemon-espanol
2026-08-19 17:57,Mini Lata,TodoHits,Mini Lata Héroes Ascendentes | POKÉMON | Español,"16,99 €",False,https://todohits.com/products/mini-tin-heroes-ascendentes-pokemon-espanol
2026-08-19 17:57,Coleccion Pegatinas,TodoHits,Blister 2 Sobres Héroes Ascendentes | POKÉMON | Español,"16,99 €",False,https://todohits.com/products/blister-2-sobres-heroes-ascendentes-pokemon-espanol
2026-08-19 17:57,Coleccion Pegatinas,TodoHits,Tech Sticker 3 Sobres Ascended heroes | POKÉMON | Inglés,"27,99 €",False,https://todohits.com/products/tech-sticker-3-sobres-ascended-heroes-pokemon-ingles
2026-08-19 17:57,Coleccion Pegatinas,TodoHits,Blister 3 Sobres Héroes Ascendentes | POKÉMON | Español,"22,99 €",False,https://todohits.com/products/blister-3-sobres-heroes-ascendentes-pokemon-espanol
2026-08-19 17:57,ETB,TodoHits,ETB Heroes Ascendentes | Elite Trainer Box | POKÉMON | Español,"69,99 €",False,https://todohits.com/products/etb-heroes-ascendentes-elite-trainer-box-pokemon-espanol
2026-08-19 17:57,ETB,TodoHits,ETB Ascended Heroes | Elite Trainer Box | POKÉMON | Inglés,"84,99 €",False,https://todohits.com/products/etb-ascended-heroes-elite-trainer-box-pokemon-ingles
2026-08-19 17:57,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"25,99 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-19 17:57,Coleccion Ilustracion S2,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 2 - 30th Anniversary (Ingles & Español),"32,50 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-2-30th-anniversary-ingles-espanol
2026-08-19 17:57,Coleccion Ilustracion S1,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 1 - 30th Anniversary (Ingles & Español),"32,50 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-1-30th-anniversary-ingles-espanol
2026-08-19 17:57,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"600,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 17:57,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Tech Sticker Collection Ascended Heroes (Español & ingles),"22,95 €",False,https://www.jjcollection.es/products/pokemon-tcg-tech-sticker-collection-ascended-heroes-espanol-ingles
2026-08-19 17:57,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Blister 2 Sobres Enhanced Héroes Ascendentes (Español),"14,20 €",False,https://www.jjcollection.es/products/pokemon-tcg-blister-2-sobres-enhanced-heroes-ascendentes
2026-08-19 17:57,Booster Bundle,JJCOLLECTION,Pokémon TCG - Booster bundle Ascended Heroes (Ingles & Español),"38,98 €",False,https://www.jjcollection.es/products/pokemon-tcg-booster-bundle-ascended-heroes-ingles-espanol
2026-08-19 17:57,ETB,JJCOLLECTION,Pokémon TCG - Elite Trainer Box Ascended Heroes (Ingles & Español),"65,95 €",False,https://www.jjcollection.es/products/pokemon-tcg-elite-trainer-box-ascended-heroes-ingles
2026-08-19 18:14,Coleccion Ilustracion S3,TodoHits,First partner Series 3 Illustration Collection | POKÉMON | Español (Primer Compañero),"41,00 €",False,https://todohits.com/products/first-partner-series-3-illustration-collection-pokemon-espanol-primer-companero
2026-08-19 18:14,Coleccion Ilustracion S2,TodoHits,First partner Series 2 Illustration Collection | POKÉMON | Español (Primer Compañero),"42,00 €",False,https://todohits.com/products/first-partner-illustration-collection-series-2-pokemon-espanol-primer-companero
2026-08-19 18:14,Booster Bundle,TodoHits,Booster Bundle Heroes Ascendentes | POKÉMON | Español,"54,00 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-espanol
2026-08-19 18:14,Booster Bundle,TodoHits,Booster Bundle Ascended Heroes | POKÉMON | Inglés,"96,00 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-ingles
2026-08-19 18:14,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"143,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-19 18:14,Pin Collection,TodoHits,Deluxe Pin Collection Ascended Heroes | POKÉMON | Inglés,"60,00 €",False,https://todohits.com/products/deluxe-pin-collection-ascended-heroes-pokemon-ingles
2026-08-19 18:14,Coleccion Ilustracion S1,TodoHits,First partner Series 1 Illustration Collection | POKÉMON | Español (Primer Compañero),"46,00 €",False,https://todohits.com/products/reserva-first-partner-illustration-collection-series-1-pokemon-espanol
2026-08-19 18:14,Poster,TodoHits,Premium Poster Collection Heroes Ascendentes | POKÉMON | Español,"90,00 €",False,https://todohits.com/products/reserva-premium-poster-collection-heroes-ascendentes-pokemon-espanol
2026-08-19 18:14,Pin Collection,TodoHits,Deluxe Pin Collection Heroes Ascendentes | POKÉMON | Español,"46,00 €",False,https://todohits.com/products/pin-collection-deluxe-heroes-ascendentes-pokemon-espanol
2026-08-19 18:14,Mini Lata,TodoHits,Mini Lata Héroes Ascendentes | POKÉMON | Español,"21,00 €",False,https://todohits.com/products/mini-tin-heroes-ascendentes-pokemon-espanol
2026-08-19 18:14,Coleccion Pegatinas,TodoHits,Blister 2 Sobres Héroes Ascendentes | POKÉMON | Español,"21,00 €",False,https://todohits.com/products/blister-2-sobres-heroes-ascendentes-pokemon-espanol
2026-08-19 18:14,Coleccion Pegatinas,TodoHits,Tech Sticker 3 Sobres Ascended heroes | POKÉMON | Inglés,"34,00 €",False,https://todohits.com/products/tech-sticker-3-sobres-ascended-heroes-pokemon-ingles
2026-08-19 18:14,Coleccion Pegatinas,TodoHits,Blister 3 Sobres Héroes Ascendentes | POKÉMON | Español,"28,00 €",False,https://todohits.com/products/blister-3-sobres-heroes-ascendentes-pokemon-espanol
2026-08-19 18:14,ETB,TodoHits,ETB Heroes Ascendentes | Elite Trainer Box | POKÉMON | Español,"84,00 €",False,https://todohits.com/products/etb-heroes-ascendentes-elite-trainer-box-pokemon-espanol
2026-08-19 18:14,ETB,TodoHits,ETB Ascended Heroes | Elite Trainer Box | POKÉMON | Inglés,"102,00 €",False,https://todohits.com/products/etb-ascended-heroes-elite-trainer-box-pokemon-ingles
2026-08-19 18:14,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"31,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-19 18:14,Coleccion Ilustracion S2,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 2 - 30th Anniversary (Ingles & Español),"39,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-2-30th-anniversary-ingles-espanol
2026-08-19 18:14,Coleccion Ilustracion S1,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 1 - 30th Anniversary (Ingles & Español),"39,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-1-30th-anniversary-ingles-espanol
2026-08-19 18:14,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"714,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-19 18:14,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Tech Sticker Collection Ascended Heroes (Español & ingles),"28,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-tech-sticker-collection-ascended-heroes-espanol-ingles
2026-08-19 18:14,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Blister 2 Sobres Enhanced Héroes Ascendentes (Español),"17,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-blister-2-sobres-enhanced-heroes-ascendentes
2026-08-19 18:14,Booster Bundle,JJCOLLECTION,Pokémon TCG - Booster bundle Ascended Heroes (Ingles & Español),"47,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-booster-bundle-ascended-heroes-ingles-espanol
2026-08-19 18:14,ETB,JJCOLLECTION,Pokémon TCG - Elite Trainer Box Ascended Heroes (Ingles & Español),"79,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-elite-trainer-box-ascended-heroes-ingles
2026-08-19 19:07,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"715,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 00:46,Coleccion Ilustracion S3,Sunny Store,FIRST PARTNER ILLUSTRATION COLLECTION SERIE 3 (ESPAÑOL) - PRIMER COMPAÑERO,"29,90 €",False,https://sunnystore.es/products/first-partner-illustration-collection-serie-3-espanol-primer-companero
2026-08-20 07:28,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"144,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-20 07:28,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"716,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 09:09,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"32,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-20 10:19,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"717,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 10:39,Coleccion Ilustracion S3,Sunny Store,FIRST PARTNER ILLUSTRATION COLLECTION SERIE 3 (ESPAÑOL) - PRIMER COMPAÑERO,"29,90 €",True,https://sunnystore.es/products/first-partner-illustration-collection-serie-3-espanol-primer-companero
2026-08-20 11:14,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"716,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 11:29,Coleccion Ilustracion S3,Metamorph Center,First Partner Illustration Collection Serie 3 - Español,"32,95 €",True,https://metamorphcenter.com/products/first-partner-illustration-collection-series-3-espanol
2026-08-20 11:29,Coleccion Ilustracion S3,Metamorph Center,[ DAÑADA ] First Partner Illustration Collection Serie 3 - Español,"24,95 €",True,https://metamorphcenter.com/products/danada-first-partner-illustration-collection-serie-3-espanol
2026-08-20 11:46,Coleccion Ilustracion S3,Metamorph Center,[ DAÑADA ] First Partner Illustration Collection Serie 3 - Español,"24,95 €",False,https://metamorphcenter.com/products/danada-first-partner-illustration-collection-serie-3-espanol
2026-08-20 12:17,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"31,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-20 14:15,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"143,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-20 14:15,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"715,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 15:08,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"716,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 16:05,Coleccion Ilustracion S3,TCG Level,First Partner Illustration Collections Series 3 Español,"31,90 €",False,https://tcglevel.com/products/first-partner-illustration-collections-series-3-espanol
2026-08-20 16:19,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"715,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-20 17:15,Coleccion Pegatinas,Toy Planet,Pokémon TCG Héroes Ascendentes Blíster Surtido,"29,99 €",False,https://www.toyplanet.com/products/pokemon-tcg-heroes-ascendentes-blister-surtido
2026-08-20 23:15,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"716,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-21 00:25,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"144,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-21 01:25,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"143,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-21 02:37,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"144,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-21 03:09,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"32,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-21 04:21,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"31,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-21 06:19,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"32,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-21 08:10,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"31,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-21 09:11,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"32,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-21 09:11,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"717,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-21 11:46,Coleccion Ilustracion S3,TCG Level,First Partner Illustration Collections Series 3 Español,"31,90 €",True,https://tcglevel.com/products/first-partner-illustration-collections-series-3-espanol
2026-08-21 12:17,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"716,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-21 13:07,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"31,00 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-21 13:33,Coleccion Ilustracion S3,Flash Store,First Partner Illustration Collection Series 3,"33,90 €",True,https://flashstore.es/producto/first-partner-illustration-collection-series-3/
2026-08-21 14:13,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"143,00 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-21 15:07,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"715,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-21 15:27,Coleccion Ilustracion S1,Flash Store,First Partner Illustration Collection Series 1,"39,90 €",True,https://flashstore.es/producto/first-partner-illustration-collection-series-1/
2026-08-21 16:17,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"716,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-21 17:16,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"715,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-21 17:48,Coleccion Ilustracion S3,TCG Level,First Partner Illustration Collections Series 3 Español,"31,90 €",False,https://tcglevel.com/products/first-partner-illustration-collections-series-3-espanol
2026-08-22 04:48,Coleccion Ilustracion S3,TodoHits,First partner Series 3 Illustration Collection | POKÉMON | Español (Primer Compañero),"33,99 €",False,https://todohits.com/products/first-partner-series-3-illustration-collection-pokemon-espanol-primer-companero
2026-08-22 04:48,Coleccion Ilustracion S2,TodoHits,First partner Series 2 Illustration Collection | POKÉMON | Español (Primer Compañero),"34,99 €",False,https://todohits.com/products/first-partner-illustration-collection-series-2-pokemon-espanol-primer-companero
2026-08-22 04:48,Booster Bundle,TodoHits,Booster Bundle Heroes Ascendentes | POKÉMON | Español,"44,99 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-espanol
2026-08-22 04:48,Booster Bundle,TodoHits,Booster Bundle Ascended Heroes | POKÉMON | Inglés,"79,99 €",False,https://todohits.com/products/booster-bundle-heroes-ascendentes-pokemon-ingles
2026-08-22 04:48,Poster,TodoHits,Premium Poster Collection Ascended Heroes | POKÉMON | Inglés,"119,99 €",False,https://todohits.com/products/premium-poster-collection-ascended-heroes-pokemon-ingles
2026-08-22 04:48,Pin Collection,TodoHits,Deluxe Pin Collection Ascended Heroes | POKÉMON | Inglés,"49,99 €",False,https://todohits.com/products/deluxe-pin-collection-ascended-heroes-pokemon-ingles
2026-08-22 04:48,Coleccion Ilustracion S1,TodoHits,First partner Series 1 Illustration Collection | POKÉMON | Español (Primer Compañero),"37,99 €",False,https://todohits.com/products/reserva-first-partner-illustration-collection-series-1-pokemon-espanol
2026-08-22 04:48,Poster,TodoHits,Premium Poster Collection Heroes Ascendentes | POKÉMON | Español,"74,99 €",False,https://todohits.com/products/reserva-premium-poster-collection-heroes-ascendentes-pokemon-espanol
2026-08-22 04:48,Pin Collection,TodoHits,Deluxe Pin Collection Heroes Ascendentes | POKÉMON | Español,"37,99 €",False,https://todohits.com/products/pin-collection-deluxe-heroes-ascendentes-pokemon-espanol
2026-08-22 04:48,Mini Lata,TodoHits,Mini Lata Héroes Ascendentes | POKÉMON | Español,"16,99 €",False,https://todohits.com/products/mini-tin-heroes-ascendentes-pokemon-espanol
2026-08-22 04:48,Coleccion Pegatinas,TodoHits,Blister 2 Sobres Héroes Ascendentes | POKÉMON | Español,"16,99 €",False,https://todohits.com/products/blister-2-sobres-heroes-ascendentes-pokemon-espanol
2026-08-22 04:48,Coleccion Pegatinas,TodoHits,Tech Sticker 3 Sobres Ascended heroes | POKÉMON | Inglés,"27,99 €",False,https://todohits.com/products/tech-sticker-3-sobres-ascended-heroes-pokemon-ingles
2026-08-22 04:48,Coleccion Pegatinas,TodoHits,Blister 3 Sobres Héroes Ascendentes | POKÉMON | Español,"22,99 €",False,https://todohits.com/products/blister-3-sobres-heroes-ascendentes-pokemon-espanol
2026-08-22 04:48,ETB,TodoHits,ETB Heroes Ascendentes | Elite Trainer Box | POKÉMON | Español,"69,99 €",False,https://todohits.com/products/etb-heroes-ascendentes-elite-trainer-box-pokemon-espanol
2026-08-22 04:48,ETB,TodoHits,ETB Ascended Heroes | Elite Trainer Box | POKÉMON | Inglés,"84,99 €",False,https://todohits.com/products/etb-ascended-heroes-elite-trainer-box-pokemon-ingles
2026-08-22 04:48,Special Collection,TodoHits,30 aniversario Pokémon Day 2026 | POKÉMON | Español,"25,99 €",False,https://todohits.com/products/30-aniversario-pokemon-day-2026-pokemon-espanol
2026-08-22 04:48,Coleccion Ilustracion S2,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 2 - 30th Anniversary (Ingles & Español),"32,50 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-2-30th-anniversary-ingles-espanol
2026-08-22 04:48,Coleccion Ilustracion S1,JJCOLLECTION,Pokémon TCG - First Partners Illustration Collection - Series 1 - 30th Anniversary (Ingles & Español),"32,50 €",False,https://www.jjcollection.es/products/pokemon-tcg-first-partners-illustration-collection-series-1-30th-anniversary-ingles-espanol
2026-08-22 04:48,Case x10,JJCOLLECTION,Pokémon TCG - Case X10 ETB Ascended Heroes (Español),"600,00 €",False,https://www.jjcollection.es/products/pokemon-tcg-case-x10-etb-ascended-heroes-espanol
2026-08-22 04:48,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Tech Sticker Collection Ascended Heroes (Español & ingles),"22,95 €",False,https://www.jjcollection.es/products/pokemon-tcg-tech-sticker-collection-ascended-heroes-espanol-ingles
2026-08-22 04:48,Coleccion Pegatinas,JJCOLLECTION,Pokémon TCG - Blister 2 Sobres Enhanced Héroes Ascendentes (Español),"14,20 €",False,https://www.jjcollection.es/products/pokemon-tcg-blister-2-sobres-enhanced-heroes-ascendentes
